date,F_Momentum,long_ret,short_ret,n_long,n_short,n_universe
2005-08-31,0.013779262653390328,0.005261281713293799,-0.00851798094009653,110,110,554
2005-09-30,-0.017964696193287548,-0.03243701999900249,-0.014472323805714943,111,111,556
2005-10-31,-0.00575366569524801,0.053235450003599125,0.058989115698847135,111,111,556
2005-11-30,-0.015134415058193228,-0.007736055259570166,0.007398359798623062,111,111,559
2005-12-31,0.067245269457164,0.1152742617657264,0.048028992308562404,112,112,560
2006-01-31,-0.03518275121557077,-0.02621808845836913,0.008964662757201638,111,111,559
2006-02-28,0.03404684436890722,0.05555161423962929,0.021504769870722067,112,112,562
2006-03-31,0.018724284987478156,0.020158707546235617,0.0014344225587574631,112,112,564
2006-04-30,-0.04150184725522827,-0.06812297660521459,-0.026621129349986318,112,112,564
2006-05-31,-0.0080638671953108,-0.01359100323831812,-0.00552713604300732,112,112,563
2006-06-30,-0.018631461633569855,-0.045699916696220595,-0.02706845506265074,112,112,564
2006-07-31,-0.05686986972837675,-0.007849233819877115,0.04902063590849964,113,113,565
2006-08-31,-0.016865618063483176,0.0133075878652035,0.030173205928686674,113,113,568
2006-09-30,-0.013378011578155803,0.045235709646015046,0.05861372122417085,114,114,571
2006-10-31,-0.02281536770339912,0.032320398913826064,0.05513576661722518,115,115,576
2006-11-30,0.017905355363223168,0.005598569325395676,-0.012306786037827493,115,115,578
2006-12-31,0.007463931304196696,0.044837456905501824,0.03737352560130513,116,116,580
2007-01-31,-0.016740814333588355,-0.006319252171885183,0.01042156216170317,116,116,582
2007-02-28,-0.0019385039562657223,0.004400511810846586,0.0063390157671123085,116,116,584
2007-03-31,-0.01943969276127181,0.030506576411618594,0.049946269172890405,116,116,584
2007-04-30,0.006852585657909919,0.03605005767943557,0.029197472021525648,117,117,585
2007-05-31,-0.011002990318143877,-0.029930635904162502,-0.018927645586018626,117,117,585
2007-06-30,0.010813852662957396,-0.03180585228812101,-0.042619704951078405,117,117,586
2007-07-31,-0.010975500979939554,0.014097921379521044,0.025073422359460598,117,117,586
2007-08-31,0.045835961425989835,0.05600774214067058,0.01017178071468074,117,117,586
2007-09-30,0.02596222846867712,0.03441609327948665,0.008453864810809533,117,117,586
